id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,availableBikes,stAddress1,city,postalCode,location,pct_available,distance_from_request
415,Pearl St & Hanover Square,36,42,40.7047177,-74.00926027,In Service,6,Pearl St & Hanover Square,,,,0.14285714285714285,0.7487600710308764
416,Cumberland St & Lafayette Ave,24,31,40.68753406,-73.97265183,In Service,7,Cumberland St & Lafayette Ave,,,,0.22580645161290322,2.881329966941411
417,Barclay St & Church St,19,47,40.71291224,-74.01020234,In Service,28,Barclay St & Church St,,,,0.5957446808510638,1.4605510658522347
418,Front St & Gold St,11,23,40.70224,-73.982578,In Service,12,Front St & Gold St,,,,0.5217391304347826,1.5859069739163851
419,Carlton Ave & Park Ave,19,23,40.69580705,-73.97355569,In Service,4,Carlton Ave & Park Ave,,,,0.17391304347826086,2.4311470432502653
420,Clermont Ave & Lafayette Ave,20,23,40.68764484,-73.96968902,In Service,3,Clermont Ave & Lafayette Ave,,,,0.13043478260869565,3.0878230217407197
421,Clermont Ave & Park Ave,15,19,40.69573398,-73.97129668,In Service,4,Clermont Ave & Park Ave,,,,0.21052631578947367,2.6171791023076265
422,W 59 St & 10 Ave,27,55,40.770513,-73.988038,In Service,28,W 59 St & 10 Ave,,,,0.509090909090909,7.7404143276063255
423,W 54 St & 9 Ave,38,39,40.76584941,-73.98690506,In Service,1,W 54 St & 9 Ave,,,,0.02564102564102564,7.243505695742592
426,West St & Chambers St,16,31,40.71754834,-74.01322069,In Service,15,West St & Chambers St,,,,0.4838709677419355,2.033885053120261
427,State St,39,59,40.70251526,-74.01427023,In Service,20,State St,,,,0.3389830508474576,1.0904243814717378
428,E 3 St & 1 Ave,16,31,40.72467721,-73.98783413,In Service,15,E 3 St & 1 Ave,,,,0.4838709677419355,2.8073609578640526
430,York St & Jay St,26,27,40.7014851,-73.98656928,In Service,1,York St & Jay St,,,,0.037037037037037035,1.2481126553976314
431,Hanover Pl & Livingston St,28,30,40.68864636,-73.98263429,In Service,2,Hanover Pl & Livingston St,,,,0.06666666666666667,2.136888748366597
432,E 7 St & Avenue A,18,31,40.72621788,-73.98379855,In Service,13,E 7 St & Avenue A,,,,0.41935483870967744,3.1113089789741375
433,E 13 St & Avenue A,18,39,40.72955361,-73.98057249,In Service,21,E 13 St & Avenue A,,,,0.5384615384615384,3.5671797291478535
434,9 Ave & W 18 St,16,27,40.74317449,-74.00366443,In Service,11,9 Ave & W 18 St,,,,0.4074074074074074,4.624405243963982
435,W 21 St & 6 Ave,29,47,40.74173969,-73.99415556,In Service,18,W 21 St & 6 Ave,,,,0.3829787234042553,4.502316505675128
436,Hancock St & Bedford Ave,26,27,40.68216564,-73.95399026,In Service,1,Hancock St & Bedford Ave,,,,0.037037037037037035,4.539648547451981
437,Macon St & Nostrand Ave,26,27,40.6809833854,-73.9500479759,In Service,1,Macon St & Nostrand Ave,,,,0.037037037037037035,4.894544649487913
438,St Marks Pl & 1 Ave,16,27,40.72779126,-73.98564945,In Service,11,St Marks Pl & 1 Ave,,,,0.4074074074074074,3.1984383908321985
439,E 4 St & 2 Ave,5,39,40.7262807,-73.98978041,In Service,34,E 4 St & 2 Ave,,,,0.8717948717948718,2.9120004707691027
440,E 45 St & 3 Ave,32,32,40.75255434,-73.97282625,In Service,0,E 45 St & 3 Ave,,,,0.0,6.152267842106625
441,E 52 St & 2 Ave,20,35,40.756014,-73.967416,In Service,15,E 52 St & 2 Ave,,,,0.42857142857142855,6.68961546896451
442,W 27 St & 7 Ave,30,51,40.746647,-73.993915,In Service,21,W 27 St & 7 Ave,,,,0.4117647058823529,5.045655979082729
443,Bedford Ave & S 9 St,14,23,40.70853074,-73.96408963,In Service,9,Bedford Ave & S 9th St,,,,0.391304347826087,3.234834245322699
444,Broadway & W 24 St,43,52,40.7423543,-73.98915076,In Service,9,Broadway & W 24 St,,,,0.17307692307692307,4.644967227159295
445,E 10 St & Avenue A,6,42,40.72740794,-73.98142006,In Service,36,E 10 St & Avenue A,,,,0.8571428571428571,3.324903525302017
446,W 24 St & 7 Ave,7,39,40.74487634,-73.99529885,In Service,32,W 24 St & 7 Ave,,,,0.8205128205128205,4.836756500119278
447,8 Ave & W 52 St,20,31,40.76370739,-73.9851615,In Service,11,8 Ave & W 52 St,,,,0.3548387096774194,7.036011629246556
448,W 37 St & 10 Ave,11,31,40.75660359,-73.9979009,In Service,20,W 37 St & 10 Ave,,,,0.6451612903225806,6.119756490112969
449,W 52 St & 9 Ave,31,31,40.76461837,-73.98789473,In Service,0,W 52 St & 9 Ave,,,,0.0,7.094879499187266
450,W 49 St & 8 Ave,54,59,40.76227205,-73.98788205,In Service,5,W 49 St & 8 Ave,,,,0.0847457627118644,6.837815652117312
453,W 22 St & 8 Ave,10,39,40.74475148,-73.99915362,In Service,29,W 22 St & 8 Ave,,,,0.7435897435897436,4.79933371802708
454,E 51 St & 1 Ave,24,35,40.75455731,-73.96592976,In Service,11,E 51 St & 1 Ave,,,,0.3142857142857143,6.599337718524099
455,1 Ave & E 44 St,38,39,40.75001986,-73.96905301,In Service,1,1 Ave & E 44 St,,,,0.02564102564102564,6.030719413798715
456,E 53 St & Madison Ave,35,35,40.7597108,-73.97402311,In Service,0,E 53 St & Madison Ave,,,,0.0,6.856703544560695
457,Broadway & W 57 St,54,59,40.76695317,-73.98169333,In Service,5,Broadway & W 57 St,,,,0.0847457627118644,7.449671576986282
458,11 Ave & W 27 St,28,31,40.751396,-74.005226,In Service,3,11 Ave & W 27 St,,,,0.0967741935483871,5.543482294815789
459,W 18 St & 11 Ave,9,21,40.74522724,-74.00797904,In Service,12,W 18 St & 11 Ave,,,,0.5714285714285714,4.880238786202882
460,S 4 St & Wythe Ave,11,23,40.71285887,-73.96590294,In Service,12,S 4 St & Wythe Ave,,,,0.5217391304347826,3.240322690235404
461,E 20 St & 2 Ave,3,3,40.73587678,-73.98205027,Not In Service,0,E 20 St & 2 Ave,,,,0.0,4.142877987185564
462,W 22 St & 10 Ave,9,47,40.74691959,-74.00451887,In Service,38,W 22 St & 10 Ave,,,,0.8085106382978723,5.043505034872614
463,9 Ave & W 16 St,22,25,40.74206539,-74.00443172,In Service,3,9 Ave & W 16 St,,,,0.12,4.5044860462849226
464,E 56 St & 3 Ave,20,59,40.75934501,-73.96759673,In Service,39,E 56 St & 3 Ave,,,,0.6610169491525424,7.019799368139954
465,Broadway & W 41 St,36,39,40.75513557,-73.98658032,In Service,3,Broadway & W 41 St,,,,0.07692307692307693,6.078790031401007
466,W 25 St & 6 Ave,29,33,40.74395411,-73.99144871,In Service,4,W 25 St & 6 Ave,,,,0.12121212121212122,4.7808373100961115
467,Dean St & 4 Ave,24,34,40.68312489,-73.97895137,In Service,10,Dean St & 4 Ave,,,,0.29411764705882354,2.7902727449338305
468,Broadway & W 55 St,20,59,40.7652654,-73.98192338,In Service,39,Broadway & W 55 St,,,,0.6610169491525424,7.262551429338229
469,Broadway & W 53 St,56,57,40.76344058,-73.98268129,In Service,1,Broadway & W 53 St,,,,0.017543859649122806,7.050621431350816
470,W 20 St & 8 Ave,5,37,40.74345335,-74.00004031,In Service,32,W 20 St & 8 Ave,,,,0.8648648648648649,4.652778372405181
471,Grand St & Havemeyer St,15,27,40.71286844,-73.95698119,In Service,12,Grand St & Havemeyer St,,,,0.4444444444444444,3.9445865662718136
472,E 32 St & Park Ave,41,41,40.7457121,-73.98194829,In Service,0,E 32 St & Park Ave,,,,0.0,5.168435593560167
473,Rivington St & Chrystie St,29,39,40.72110063,-73.9919254,In Service,10,Rivington St & Chrystie St,,,,0.2564102564102564,2.309241009555424
474,5 Ave & E 29 St,47,47,40.7451677,-73.98683077,Not In Service,0,5 Ave & E 29 St,,,,0.0,4.994620790002382
475,E 16 St & Irving Pl,4,37,40.73524276,-73.98758561,In Service,33,E 16 St & Irving Pl,,,,0.8918918918918919,3.9154411237060263
476,E 31 St & 3 Ave,39,47,40.74394314,-73.97966069,In Service,7,E 31 St & 3 Ave,,,,0.14893617021276595,5.0489472336582235
477,W 41 St & 8 Ave,21,59,40.75640548,-73.9900262,In Service,38,W 41 St & 8 Ave,,,,0.6440677966101694,6.165346177122871
478,11 Ave & W 41 St,2,24,40.76030096,-73.99884222,In Service,22,11 Ave & W 41 St,,,,0.9166666666666666,6.527104714680985
479,9 Ave & W 45 St,16,31,40.76019252,-73.9912551,In Service,15,9 Ave & W 45 St,,,,0.4838709677419355,6.567166753367809
480,W 53 St & 10 Ave,10,27,40.76669671,-73.99061728,In Service,17,W 53 St & 10 Ave,,,,0.6296296296296297,7.290907116553365
481,S 3 St & Bedford Ave,9,25,40.71260486,-73.96264403,In Service,16,S 3 St & Bedford Ave,,,,0.64,3.4851499793201968
482,W 15 St & 7 Ave,7,39,40.73935542,-73.99931783,In Service,32,W 15 St & 7 Ave,,,,0.8205128205128205,4.199625436854507
483,E 12 St & 3 Ave,11,35,40.73223272,-73.98889957,In Service,24,E 12 St & 3 Ave,,,,0.6857142857142857,3.5631889414074025
484,W 44 St & 5 Ave,43,44,40.75500254,-73.98014437,In Service,1,W 44 St & 5 Ave,,,,0.022727272727272728,6.198471394606995
485,W 37 St & 5 Ave,39,39,40.75038009,-73.98338988,In Service,0,W 37 St & 5 Ave,,,,0.0,5.628943501563318
486,Broadway & W 29 St,36,39,40.7462009,-73.98855723,In Service,3,Broadway & W 29 St,,,,0.07692307692307693,5.073063767740102
487,E 20 St & FDR Drive,6,36,40.73314259,-73.97573881,In Service,30,E 20 St & FDR Drive,,,,0.8333333333333334,4.11761903208182
488,W 39 St & 9 Ave,9,41,40.75645824,-73.99372222,In Service,32,W 39 St & 9 Ave,,,,0.7804878048780488,6.130616077404961
489,10 Ave & W 28 St,31,37,40.75066386,-74.00176802,In Service,6,10 Ave & W 28 St,,,,0.16216216216216217,5.452767422016262
490,8 Ave & W 33 St,53,59,40.751551,-73.993934,In Service,6,8 Ave & W 33 St,,,,0.1016949152542373,5.5865931239301805
491,E 24 St & Park Ave S,52,53,40.74096374,-73.98602213,In Service,1,E 24 St & Park Ave S,,,,0.018867924528301886,4.562040342785806
492,W 33 St & 7 Ave,46,49,40.75019995,-73.99093085,In Service,3,W 33 St & 7 Ave,,,,0.061224489795918366,5.472384538909401
493,W 45 St & 6 Ave,34,34,40.7568001,-73.98291153,In Service,0,W 45 St & 6 Ave,,,,0.0,6.328712363099098
494,W 26 St & 8 Ave,3,35,40.74734825,-73.99723551,In Service,32,W 26 St & 8 Ave,,,,0.9142857142857143,5.096211794126986
495,W 47 St & 10 Ave,16,25,40.76269882,-73.99301222,In Service,9,W 47 St & 10 Ave,,,,0.36,6.8265524878770405
496,E 16 St & 5 Ave,3,3,40.73726186,-73.99238967,Not In Service,0,E 16 St & 5 Ave,,,,0.0,4.035112851380109
497,E 17 St & Broadway,27,59,40.73704984,-73.99009296,In Service,32,E 17 St & Broadway,,,,0.5423728813559322,4.05295064953071
498,Broadway & W 32 St,19,30,40.74854862,-73.98808416,In Service,11,Broadway & W 32 St,,,,0.36666666666666664,5.336476561241809
499,Broadway & W 60 St,7,36,40.76915505,-73.98191841,In Service,29,Broadway & W 60 St,,,PBSC,0.8055555555555556,7.684340886107465
500,Broadway & W 51 St,45,52,40.76228826,-73.98336183,In Service,7,Broadway & W 51 St,,,,0.1346153846153846,6.913061438868841
501,FDR Drive & E 35 St,41,43,40.744219,-73.97121214,In Service,2,FDR Drive & E 35 St,,,,0.046511627906976744,5.37503782343005
502,Henry St & Grand St,11,30,40.714215,-73.981346,In Service,19,Henry St & Grand St,,,,0.6333333333333333,2.194428907597022
503,E 20 St & Park Ave,3,3,40.73827428,-73.98751968,Not In Service,0,E 20 St & Park Ave,,,,0.0,4.239836649958278
504,1 Ave & E 15 St,32,45,40.73221853,-73.98165557,In Service,13,1 Ave & E 15 St,,,,0.28888888888888886,3.7869450526158714
505,6 Ave & W 33 St,25,34,40.74901271,-73.98848395,In Service,9,6 Ave & W 33 St,,,,0.2647058823529412,5.3800105164435
507,E 25 St & 2 Ave,40,47,40.73912601,-73.97973776,In Service,7,E 25 St & 2 Ave,,,,0.14893617021276595,4.551576751067373
508,W 46 St & 11 Ave,22,24,40.76341379,-73.99667444,In Service,2,W 46 St & 11 Ave,,,,0.08333333333333333,6.880944892955045
509,9 Ave & W 22 St,6,36,40.7454973,-74.00197139,In Service,30,9 Ave & W 22 St,,,,0.8333333333333334,4.878787864368538
510,W 51 St & 6 Ave,51,51,40.7606597,-73.98042047,In Service,0,W 51 St & 6 Ave,,,,0.0,6.79670638461566
511,E 14 St & Avenue B,19,33,40.72938685,-73.97772429,In Service,14,E 14 St & Avenue B,,,,0.42424242424242425,3.6753992682531385
512,W 29 St & 9 Ave,16,27,40.7500727,-73.99839279,In Service,11,W 29 St & 9 Ave,,,,0.4074074074074074,5.392863960321352
513,W 56 St & 10 Ave,25,27,40.768254,-73.988639,In Service,2,W 56 St & 10 Ave,,,,0.07407407407407407,7.484710455452832
514,12 Ave & W 40 St,15,53,40.76087502,-74.00277668,In Service,38,12 Ave & W 40 St,,,,0.7169811320754716,6.588431984196867
515,W 43 St & 10 Ave,16,35,40.76009437,-73.99461843,In Service,19,W 43 St & 10 Ave,,,,0.5428571428571428,6.525553113180427
516,E 47 St & 1 Ave,34,39,40.75206862,-73.96784384,In Service,5,E 47 St & 1 Ave,,,,0.1282051282051282,6.2798300896515045
517,Pershing Square S,58,59,40.75149263,-73.97798848,In Service,1,Pershing Square S,,,,0.01694915254237288,5.884401221214283
518,E 39 St & 2 Ave,18,39,40.74780373,-73.9734419,In Service,21,E 39 St & 2 Ave,,,,0.5384615384615384,5.6483567029556125
519,Pershing Square N,44,61,40.75188406,-73.97770164,In Service,17,Pershing Square N,,,,0.2786885245901639,5.933479918584387
520,W 52 St & 5 Ave,39,39,40.75992262,-73.97648516,Not In Service,0,W 52 St & 5 Ave,,,,0.0,6.812236649696695
521,8 Ave & W 31 St,49,67,40.75044999,-73.99481051,In Service,18,8 Ave & W 31 St,,,,0.26865671641791045,5.4570539167078875
522,E 51 St & Lexington Ave,51,51,40.75714758,-73.97207836,In Service,0,E 51 St & Lexington Ave,,,,0.0,6.648174651598253
523,W 38 St & 8 Ave,21,51,40.75466591,-73.99138152,In Service,30,W 38 St & 8 Ave,,,,0.5882352941176471,5.957247567712991
524,W 43 St & 6 Ave,57,57,40.75527307,-73.98316936,In Service,0,W 43 St & 6 Ave,,,,0.0,6.158929094488379
525,W 34 St & 11 Ave,30,39,40.75594159,-74.0021163,In Service,9,W 34 St & 11 Ave,,,,0.23076923076923078,6.039474823570681
526,E 33 St & 5 Ave,34,43,40.74765947,-73.98490707,In Service,9,E 33 St & 5 Ave,,,,0.20930232558139536,5.30355012957808
527,E 33 St & 1 Ave,47,59,40.74315566,-73.97434726,In Service,12,E 33 St & 1 Ave,,,,0.2033898305084746,5.1491352219489315
528,2 Ave & E 30 St,9,38,40.74290902,-73.97706058,In Service,29,2 Ave & E 30 St,,,,0.7631578947368421,5.0272031033744655
529,W 42 St & 8 Ave,3,41,40.7575699,-73.99098507,In Service,38,W 42 St & 8 Ave,,,,0.926829268292683,6.281442212386577
531,Forsyth St & Broome St,18,39,40.71893904,-73.99266288,In Service,21,Forsyth St & Broome St,,,,0.5384615384615384,2.0625013187013375
532,S 5 Pl & S 4 St,32,43,40.710451,-73.960876,In Service,11,S 5 Pl & S 4 St,,,,0.2558139534883721,3.5514185020042195
533,Broadway & W 39 St,44,50,40.75299641,-73.98721619,In Service,6,Broadway & W 39 St,,,,0.12,5.8351517019587105
534,Water - Whitehall Plaza,30,31,40.70255065,-74.0127234,In Service,1,Water - Whitehall Plaza,,,,0.03225806451612903,0.9611879341535992
536,1 Ave & E 30 St,18,29,40.74144387,-73.97536082,In Service,11,1 Ave & E 30 St,,,,0.3793103448275862,4.940792725854459
537,Lexington Ave & E 24 St,39,39,40.74025878,-73.98409214,In Service,0,Lexington Ave & E 24 St,,,,0.0,4.53651395672141
538,W 49 St & 5 Ave,39,39,40.75795248,-73.97787642,In Service,0,W 49 St & 5 Ave,,,,0.0,6.5680304815544845
539,Metropolitan Ave & Bedford Ave,22,31,40.71534825,-73.96024116,In Service,9,Metropolitan Ave & Bedford Ave,,,,0.2903225806451613,3.787704659482605
540,Lexington Ave & E 26 St,35,39,40.74147286,-73.98320928,In Service,4,Lexington Ave & E 26 St,,,,0.10256410256410256,4.688231507762787
545,E 23 St & 1 Ave,7,27,40.736502,-73.97809472,In Service,20,E 23 St & 1 Ave,,,,0.7407407407407407,4.346669275161932
546,E 30 St & Park Ave S,35,38,40.74444921,-73.98303529,In Service,3,E 30 St & Park Ave S,,,,0.07894736842105263,5.006512689799329
2000,Front St & Washington St,23,30,40.70255088,-73.98940236,In Service,7,Front St & Washington St,,,,0.23333333333333334,1.0149307932262905
2001,7 Ave & Farragut St,3,15,40.69892054,-73.97332996,In Service,12,7 Ave & Farragut St,,,,0.8,2.38208133720111
2002,Wythe Ave & Metropolitan Ave,6,27,40.716887,-73.963198,In Service,21,Wythe Ave & Metropolitan Ave,,,,0.7777777777777778,3.6378459365629388
2003,1 Ave & E 18 St,2,30,40.73416059,-73.98024289,In Service,28,1 Ave & E 18 St,,,,0.9333333333333333,4.033087439508627
2004,6 Ave & Broome St,34,36,40.724399,-74.004704,In Service,2,6 Ave & Broome St,,,,0.05555555555555555,2.549372832318871
2005,Railroad Ave & Kay Ave,9,12,40.70531194,-73.97100056,In Service,3,Railroad Ave & Kay Ave,,,,0.25,2.592672945505812
2006,Central Park S & 6 Ave,29,49,40.76590936,-73.97634151,In Service,20,Central Park S & 6 Ave,,,,0.40816326530612246,7.451422033799847
2008,Little West St & 1 Pl,15,24,40.70569254,-74.01677685,In Service,9,Little West St & 1 Pl,,,,0.375,1.3743513503436562
2009,Catherine St & Monroe St,23,35,40.71117444,-73.99682619,In Service,12,Catherine St & Monroe St,,,,0.34285714285714286,1.1315274561145472
2010,Grand St & Greene St,26,39,40.72165481,-74.00234737,In Service,13,Grand St & Greene St,,,,0.3333333333333333,2.230514937742471
2012,E 27 St & 1 Ave,36,36,40.739445,-73.976806,In Service,0,E 27 St & 1 Ave,,,,0.0,4.687752615099887
2017,E 43 St & 2 Ave,38,39,40.75022392,-73.97121414,In Service,1,E 43 St & 2 Ave,,,,0.02564102564102564,5.971278580294429
2021,W 45 St & 8 Ave,14,43,40.75929124,-73.98859651,In Service,29,W 45 St & 8 Ave,,,,0.6744186046511628,6.5011857270144535
2022,E 59 St & Sutton Pl,20,33,40.75849116,-73.95920622,In Service,13,E 59 St & Sutton Pl,,,,0.3939393939393939,7.251808027000511
2023,E 55 St & Lexington Ave,36,36,40.75968085,-73.97031366,In Service,0,E 55 St & Lexington Ave,,,,0.0,6.964796114885843
3002,South End Ave & Liberty St,15,25,40.711512,-74.015756,In Service,10,South End Ave & Liberty St,,,,0.4,1.6370868455458805
